No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,datetime,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,day_of_week,season,hour_category,hour_cat_afternoon,hour_cat_evening,hour_cat_morning,hour_cat_night
16082,2011,11,2,1,44.0,5,7.0,1027.0,NW,37.54,0,0,2011-11-02 01:00:00,False,True,False,False,2,4,night,False,False,False,True
16083,2011,11,2,2,45.0,6,7.0,1027.0,NW,40.67,0,0,2011-11-02 02:00:00,False,True,False,False,2,4,night,False,False,False,True
16084,2011,11,2,3,34.0,5,6.0,1027.0,NW,43.8,0,0,2011-11-02 03:00:00,False,True,False,False,2,4,night,False,False,False,True
16085,2011,11,2,4,30.0,3,4.0,1028.0,NW,47.82,0,0,2011-11-02 04:00:00,False,True,False,False,2,4,night,False,False,False,True
16086,2011,11,2,5,33.0,5,5.0,1028.0,NW,51.84,0,0,2011-11-02 05:00:00,False,True,False,False,2,4,night,False,False,False,True
16087,2011,11,2,6,29.0,3,5.0,1028.0,NW,55.86,0,0,2011-11-02 06:00:00,False,True,False,False,2,4,morning,False,False,True,False
16088,2011,11,2,7,44.0,3,6.0,1028.0,NW,59.88,0,0,2011-11-02 07:00:00,False,True,False,False,2,4,morning,False,False,True,False
16089,2011,11,2,8,32.0,2,10.0,1029.0,NW,63.9,0,0,2011-11-02 08:00:00,False,True,False,False,2,4,morning,False,False,True,False
16090,2011,11,2,9,17.0,0,11.0,1029.0,NW,67.92,0,0,2011-11-02 09:00:00,False,True,False,False,2,4,morning,False,False,True,False
16091,2011,11,2,10,25.0,-3,13.0,1029.0,NE,4.92,0,0,2011-11-02 10:00:00,True,False,False,False,2,4,morning,False,False,True,False
16092,2011,11,2,11,26.0,-3,15.0,1029.0,NW,4.02,0,0,2011-11-02 11:00:00,False,True,False,False,2,4,morning,False,False,True,False
16093,2011,11,2,12,20.0,-2,15.0,1028.0,NE,3.13,0,0,2011-11-02 12:00:00,True,False,False,False,2,4,afternoon,True,False,False,False
16094,2011,11,2,13,27.0,-1,16.0,1028.0,NW,3.13,0,0,2011-11-02 13:00:00,False,True,False,False,2,4,afternoon,True,False,False,False
16095,2011,11,2,14,32.0,0,15.0,1028.0,cv,0.89,0,0,2011-11-02 14:00:00,False,False,False,True,2,4,afternoon,True,False,False,False
16096,2011,11,2,15,35.0,2,14.0,1027.0,cv,1.78,0,0,2011-11-02 15:00:00,False,False,False,True,2,4,afternoon,True,False,False,False
16097,2011,11,2,16,33.0,2,14.0,1027.0,NW,1.79,0,0,2011-11-02 16:00:00,False,True,False,False,2,4,afternoon,True,False,False,False
16098,2011,11,2,17,55.0,3,13.0,1027.0,NW,3.58,0,0,2011-11-02 17:00:00,False,True,False,False,2,4,afternoon,True,False,False,False
16099,2011,11,2,18,66.0,5,12.0,1028.0,NW,5.37,0,0,2011-11-02 18:00:00,False,True,False,False,2,4,evening,False,True,False,False
16100,2011,11,2,19,63.0,5,12.0,1028.0,cv,0.89,0,0,2011-11-02 19:00:00,False,False,False,True,2,4,evening,False,True,False,False
16101,2011,11,2,20,70.0,6,12.0,1029.0,cv,1.34,0,0,2011-11-02 20:00:00,False,False,False,True,2,4,evening,False,True,False,False
16102,2011,11,2,21,86.0,7,11.0,1028.0,SE,0.89,0,0,2011-11-02 21:00:00,False,False,True,False,2,4,evening,False,True,False,False
16103,2011,11,2,22,67.0,6,12.0,1029.0,SE,2.68,0,0,2011-11-02 22:00:00,False,False,True,False,2,4,evening,False,True,False,False
16104,2011,11,2,23,42.0,6,12.0,1028.0,SE,4.47,0,0,2011-11-02 23:00:00,False,False,True,False,2,4,evening,False,True,False,False
16105,2011,11,3,0,27.0,7,11.0,1028.0,SE,5.36,0,0,2011-11-03 00:00:00,False,False,True,False,3,4,night,False,False,False,True
16106,2011,11,3,1,24.0,7,11.0,1028.0,cv,0.89,0,0,2011-11-03 01:00:00,False,False,False,True,3,4,night,False,False,False,True
16107,2011,11,3,2,27.0,7,11.0,1028.0,cv,1.78,0,0,2011-11-03 02:00:00,False,False,False,True,3,4,night,False,False,False,True
16108,2011,11,3,3,46.0,7,11.0,1028.0,SE,0.89,0,0,2011-11-03 03:00:00,False,False,True,False,3,4,night,False,False,False,True
16109,2011,11,3,4,34.0,6,10.0,1028.0,cv,0.89,0,0,2011-11-03 04:00:00,False,False,False,True,3,4,night,False,False,False,True
16110,2011,11,3,5,59.0,7,9.0,1027.0,SE,0.89,0,0,2011-11-03 05:00:00,False,False,True,False,3,4,night,False,False,False,True
16111,2011,11,3,6,61.0,7,10.0,1027.0,cv,0.45,0,0,2011-11-03 06:00:00,False,False,False,True,3,4,morning,False,False,True,False
16112,2011,11,3,7,60.0,7,10.0,1027.0,cv,1.34,0,0,2011-11-03 07:00:00,False,False,False,True,3,4,morning,False,False,True,False
16113,2011,11,3,8,72.0,6,11.0,1028.0,cv,2.23,0,0,2011-11-03 08:00:00,False,False,False,True,3,4,morning,False,False,True,False
16114,2011,11,3,9,79.0,5,13.0,1028.0,cv,3.12,0,0,2011-11-03 09:00:00,False,False,False,True,3,4,morning,False,False,True,False
16115,2011,11,3,10,64.0,2,13.0,1028.0,cv,4.01,0,0,2011-11-03 10:00:00,False,False,False,True,3,4,morning,False,False,True,False
16116,2011,11,3,11,68.0,5,15.0,1027.0,NW,1.79,0,0,2011-11-03 11:00:00,False,True,False,False,3,4,morning,False,False,True,False
16117,2011,11,3,12,71.0,5,15.0,1027.0,cv,0.89,0,0,2011-11-03 12:00:00,False,False,False,True,3,4,afternoon,True,False,False,False
16118,2011,11,3,13,62.0,4,16.0,1026.0,cv,1.78,0,0,2011-11-03 13:00:00,False,False,False,True,3,4,afternoon,True,False,False,False
16119,2011,11,3,14,54.0,5,15.0,1025.0,cv,2.67,0,0,2011-11-03 14:00:00,False,False,False,True,3,4,afternoon,True,False,False,False
16120,2011,11,3,15,54.0,5,15.0,1025.0,SE,1.79,0,0,2011-11-03 15:00:00,False,False,True,False,3,4,afternoon,True,False,False,False
16121,2011,11,3,16,79.0,5,15.0,1025.0,cv,0.89,0,0,2011-11-03 16:00:00,False,False,False,True,3,4,afternoon,True,False,False,False
16122,2011,11,3,17,85.0,7,13.0,1025.0,cv,1.78,0,0,2011-11-03 17:00:00,False,False,False,True,3,4,afternoon,True,False,False,False
16123,2011,11,3,18,80.0,7,12.0,1025.0,NE,0.89,0,0,2011-11-03 18:00:00,True,False,False,False,3,4,evening,False,True,False,False
16124,2011,11,3,19,81.0,8,12.0,1025.0,SE,0.89,0,0,2011-11-03 19:00:00,False,False,True,False,3,4,evening,False,True,False,False
16125,2011,11,3,20,100.0,8,12.0,1025.0,cv,0.89,0,1,2011-11-03 20:00:00,False,False,False,True,3,4,evening,False,True,False,False
16126,2011,11,3,21,94.0,8,11.0,1025.0,NW,0.89,0,2,2011-11-03 21:00:00,False,True,False,False,3,4,evening,False,True,False,False
16127,2011,11,3,22,108.0,9,12.0,1025.0,NW,2.68,0,0,2011-11-03 22:00:00,False,True,False,False,3,4,evening,False,True,False,False
16128,2011,11,3,23,123.0,8,11.0,1024.0,cv,0.45,0,0,2011-11-03 23:00:00,False,False,False,True,3,4,evening,False,True,False,False
16129,2011,11,4,0,102.0,8,11.0,1024.0,NW,1.79,0,0,2011-11-04 00:00:00,False,True,False,False,4,4,night,False,False,False,True
16130,2011,11,4,1,89.0,8,11.0,1024.0,NW,2.68,0,0,2011-11-04 01:00:00,False,True,False,False,4,4,night,False,False,False,True
16131,2011,11,4,2,78.0,8,11.0,1023.0,NW,3.57,0,0,2011-11-04 02:00:00,False,True,False,False,4,4,night,False,False,False,True
16132,2011,11,4,3,76.0,9,11.0,1023.0,NW,4.46,0,0,2011-11-04 03:00:00,False,True,False,False,4,4,night,False,False,False,True
16133,2011,11,4,4,108.0,9,11.0,1023.0,NW,5.35,0,0,2011-11-04 04:00:00,False,True,False,False,4,4,night,False,False,False,True
16134,2011,11,4,5,107.0,9,11.0,1022.0,cv,0.45,0,0,2011-11-04 05:00:00,False,False,False,True,4,4,night,False,False,False,True
16135,2011,11,4,6,91.0,9,11.0,1023.0,NW,1.79,0,0,2011-11-04 06:00:00,False,True,False,False,4,4,morning,False,False,True,False
16136,2011,11,4,7,90.0,9,11.0,1023.0,NE,0.89,0,0,2011-11-04 07:00:00,True,False,False,False,4,4,morning,False,False,True,False
16137,2011,11,4,8,87.0,10,12.0,1024.0,NE,1.78,0,0,2011-11-04 08:00:00,True,False,False,False,4,4,morning,False,False,True,False
16138,2011,11,4,9,90.0,9,13.0,1024.0,NE,3.57,0,0,2011-11-04 09:00:00,True,False,False,False,4,4,morning,False,False,True,False
16139,2011,11,4,10,85.0,9,14.0,1024.0,NW,1.79,0,0,2011-11-04 10:00:00,False,True,False,False,4,4,morning,False,False,True,False
16140,2011,11,4,11,87.0,7,15.0,1024.0,cv,0.89,0,0,2011-11-04 11:00:00,False,False,False,True,4,4,morning,False,False,True,False
16141,2011,11,4,12,96.0,6,16.0,1023.0,NE,1.79,0,0,2011-11-04 12:00:00,True,False,False,False,4,4,afternoon,True,False,False,False
16142,2011,11,4,13,102.0,6,16.0,1022.0,NW,1.79,0,0,2011-11-04 13:00:00,False,True,False,False,4,4,afternoon,True,False,False,False
16143,2011,11,4,14,103.0,6,16.0,1021.0,NW,3.58,0,0,2011-11-04 14:00:00,False,True,False,False,4,4,afternoon,True,False,False,False
16144,2011,11,4,15,113.0,6,16.0,1021.0,NW,5.37,0,0,2011-11-04 15:00:00,False,True,False,False,4,4,afternoon,True,False,False,False
16145,2011,11,4,16,106.0,6,16.0,1021.0,NW,7.16,0,0,2011-11-04 16:00:00,False,True,False,False,4,4,afternoon,True,False,False,False
16146,2011,11,4,17,107.0,7,14.0,1022.0,NE,1.79,0,0,2011-11-04 17:00:00,True,False,False,False,4,4,afternoon,True,False,False,False
16147,2011,11,4,18,121.0,7,14.0,1022.0,cv,0.89,0,0,2011-11-04 18:00:00,False,False,False,True,4,4,evening,False,True,False,False
16148,2011,11,4,19,121.0,8,14.0,1023.0,cv,1.78,0,0,2011-11-04 19:00:00,False,False,False,True,4,4,evening,False,True,False,False
16149,2011,11,4,20,143.0,8,14.0,1023.0,NW,1.79,0,1,2011-11-04 20:00:00,False,True,False,False,4,4,evening,False,True,False,False
16150,2011,11,4,21,123.0,8,13.0,1024.0,NW,4.92,0,0,2011-11-04 21:00:00,False,True,False,False,4,4,evening,False,True,False,False
16151,2011,11,4,22,102.0,6,14.0,1024.0,NW,10.73,0,1,2011-11-04 22:00:00,False,True,False,False,4,4,evening,False,True,False,False
16152,2011,11,4,23,55.0,6,13.0,1024.0,NW,15.65,0,2,2011-11-04 23:00:00,False,True,False,False,4,4,evening,False,True,False,False
16153,2011,11,5,0,38.0,6,13.0,1024.0,NW,19.67,0,3,2011-11-05 00:00:00,False,True,False,False,5,4,night,False,False,False,True
16154,2011,11,5,1,14.0,4,13.0,1025.0,NW,23.69,0,4,2011-11-05 01:00:00,False,True,False,False,5,4,night,False,False,False,True
16155,2011,11,5,2,27.0,2,13.0,1025.0,NW,29.5,0,5,2011-11-05 02:00:00,False,True,False,False,5,4,night,False,False,False,True
16156,2011,11,5,3,24.0,2,13.0,1025.0,NW,35.31,0,0,2011-11-05 03:00:00,False,True,False,False,5,4,night,False,False,False,True
16157,2011,11,5,4,18.0,2,13.0,1025.0,NW,40.23,0,0,2011-11-05 04:00:00,False,True,False,False,5,4,night,False,False,False,True
16158,2011,11,5,5,23.0,3,12.0,1026.0,NW,45.15,0,1,2011-11-05 05:00:00,False,True,False,False,5,4,night,False,False,False,True
16159,2011,11,5,6,11.0,3,12.0,1026.0,NW,50.07,0,2,2011-11-05 06:00:00,False,True,False,False,5,4,morning,False,False,True,False
16160,2011,11,5,7,15.0,5,11.0,1027.0,NW,54.09,0,3,2011-11-05 07:00:00,False,True,False,False,5,4,morning,False,False,True,False
16161,2011,11,5,8,27.0,5,11.0,1028.0,NW,55.88,0,4,2011-11-05 08:00:00,False,True,False,False,5,4,morning,False,False,True,False
16162,2011,11,5,9,31.0,5,11.0,1029.0,NE,4.02,0,5,2011-11-05 09:00:00,True,False,False,False,5,4,morning,False,False,True,False
16163,2011,11,5,10,37.0,5,10.0,1029.0,NE,7.15,0,6,2011-11-05 10:00:00,True,False,False,False,5,4,morning,False,False,True,False
16164,2011,11,5,11,37.0,6,11.0,1029.0,NE,8.94,0,0,2011-11-05 11:00:00,True,False,False,False,5,4,morning,False,False,True,False
16165,2011,11,5,12,33.0,5,11.0,1028.0,cv,0.89,0,0,2011-11-05 12:00:00,False,False,False,True,5,4,afternoon,True,False,False,False
16166,2011,11,5,13,32.0,5,11.0,1028.0,NW,3.13,0,0,2011-11-05 13:00:00,False,True,False,False,5,4,afternoon,True,False,False,False
16167,2011,11,5,14,33.0,6,12.0,1027.0,NW,6.26,0,0,2011-11-05 14:00:00,False,True,False,False,5,4,afternoon,True,False,False,False
16168,2011,11,5,15,28.0,3,12.0,1026.0,NE,3.13,0,0,2011-11-05 15:00:00,True,False,False,False,5,4,afternoon,True,False,False,False
16169,2011,11,5,16,35.0,3,12.0,1026.0,NE,7.15,0,0,2011-11-05 16:00:00,True,False,False,False,5,4,afternoon,True,False,False,False
16170,2011,11,5,17,26.0,4,11.0,1027.0,NW,0.89,0,0,2011-11-05 17:00:00,False,True,False,False,5,4,afternoon,True,False,False,False
16171,2011,11,5,18,23.0,5,11.0,1027.0,NW,2.68,0,0,2011-11-05 18:00:00,False,True,False,False,5,4,evening,False,True,False,False
16172,2011,11,5,19,28.0,4,11.0,1027.0,NW,4.47,0,0,2011-11-05 19:00:00,False,True,False,False,5,4,evening,False,True,False,False
16173,2011,11,5,20,38.0,4,11.0,1027.0,NE,1.79,0,0,2011-11-05 20:00:00,True,False,False,False,5,4,evening,False,True,False,False
16174,2011,11,5,21,37.0,6,10.0,1028.0,cv,0.89,0,0,2011-11-05 21:00:00,False,False,False,True,5,4,evening,False,True,False,False
16175,2011,11,5,22,41.0,7,10.0,1028.0,cv,1.34,0,0,2011-11-05 22:00:00,False,False,False,True,5,4,evening,False,True,False,False
16176,2011,11,5,23,61.0,8,9.0,1028.0,cv,2.23,0,0,2011-11-05 23:00:00,False,False,False,True,5,4,evening,False,True,False,False
16177,2011,11,6,0,85.0,8,10.0,1028.0,SE,1.79,0,0,2011-11-06 00:00:00,False,False,True,False,6,4,night,False,False,False,True
16178,2011,11,6,1,77.0,8,10.0,1027.0,cv,0.45,0,0,2011-11-06 01:00:00,False,False,False,True,6,4,night,False,False,False,True
16179,2011,11,6,2,66.0,7,10.0,1027.0,cv,1.34,0,0,2011-11-06 02:00:00,False,False,False,True,6,4,night,False,False,False,True
16180,2011,11,6,3,69.0,7,8.0,1027.0,SE,0.89,0,0,2011-11-06 03:00:00,False,False,True,False,6,4,night,False,False,False,True
16181,2011,11,6,4,76.0,6,6.0,1028.0,NE,1.79,0,0,2011-11-06 04:00:00,True,False,False,False,6,4,night,False,False,False,True
16182,2011,11,6,5,78.0,7,8.0,1028.0,NE,2.68,0,0,2011-11-06 05:00:00,True,False,False,False,6,4,night,False,False,False,True
16183,2011,11,6,6,49.0,3,7.0,1028.0,NW,0.89,0,0,2011-11-06 06:00:00,False,True,False,False,6,4,morning,False,False,True,False
16184,2011,11,6,7,59.0,3,7.0,1028.0,NE,0.89,0,0,2011-11-06 07:00:00,True,False,False,False,6,4,morning,False,False,True,False
16185,2011,11,6,8,48.0,2,8.0,1029.0,NW,1.79,0,0,2011-11-06 08:00:00,False,True,False,False,6,4,morning,False,False,True,False
16186,2011,11,6,9,35.0,1,10.0,1029.0,NE,1.79,0,0,2011-11-06 09:00:00,True,False,False,False,6,4,morning,False,False,True,False
16187,2011,11,6,10,39.0,1,10.0,1029.0,NE,3.58,0,0,2011-11-06 10:00:00,True,False,False,False,6,4,morning,False,False,True,False
16188,2011,11,6,11,36.0,0,11.0,1029.0,NE,6.71,0,0,2011-11-06 11:00:00,True,False,False,False,6,4,morning,False,False,True,False
16189,2011,11,6,12,45.0,1,14.0,1028.0,NW,3.13,0,0,2011-11-06 12:00:00,False,True,False,False,6,4,afternoon,True,False,False,False
16190,2011,11,6,13,45.0,1,15.0,1027.0,NW,6.26,0,0,2011-11-06 13:00:00,False,True,False,False,6,4,afternoon,True,False,False,False
16191,2011,11,6,14,47.0,0,14.0,1026.0,NW,9.39,0,0,2011-11-06 14:00:00,False,True,False,False,6,4,afternoon,True,False,False,False
